year,rank,city,med_park_size_data,med_park_size_points,park_pct_city_data,park_pct_city_points,pct_near_park_data,pct_near_park_points,spend_per_resident_data,spend_per_resident_points,basketball_data,basketball_points,dogpark_data,dogpark_points,playground_data,playground_points,rec_sr_data,rec_sr_points,restroom_data,restroom_points,splashground_data,splashground_points,amenities_points,total_points,total_pct,city_dup,park_benches,latitude,longitude
2016.0,91.0,Hialeah,5.1,10.0,1%,1.0,62%,20.0,34,3.0,3.1,12.0,0.0,0.0,0.5,1.0,1.1,14.0,,,,,7.0,41.0,34.0,Hialeah,1.5,25.8696,-80.3045
2016.0,91.0,Mesa,2.6,5.0,3%,2.0,64%,21.0,70,8.0,2.6,10.0,0.4,4.0,1.4,4.0,0.2,2.0,,,,,5.0,41.0,34.0,Mesa,1.5,33.4015,-111.7178
2016.0,93.0,Louisville,7.7,15.0,7%,7.0,34%,4.0,55,6.0,2.3,8.0,0.9,10.0,2.5,9.0,0.4,5.0,,,,,8.0,40.0,33.5,Louisville,1.5,38.1663,-85.6485
2016.0,93.0,Winston-Salem,9.8,19.0,4%,4.0,35%,5.0,44,4.0,1.3,3.0,0.4,4.0,1.9,7.0,1.4,18.0,,,,,8.0,40.0,33.5,Winston-Salem,1.5,36.1029,-80.261
2016.0,95.0,Charlotte,15.9,20.0,6%,6.0,27%,1.0,44,4.0,1.1,2.0,0.6,6.0,1.9,7.0,0.5,6.0,,,,,5.0,36.0,30.0,Charlotte,1.0,35.2083,-80.8303
2016.0,95.0,Indianapolis,9.9,19.0,5%,5.0,32%,4.0,26,2.0,2.3,8.0,0.5,5.0,1.5,5.0,0.5,7.0,,,,,6.0,36.0,30.0,Indianapolis,1.0,39.7771,-86.1458
2016.0,97.0,Fresno,5.0,9.0,3%,2.0,54%,15.0,33,3.0,0.8,1.0,1.2,13.0,1.3,4.0,0.3,4.0,,,,,6.0,35.0,29.0,Fresno,1.0,36.783,-119.7939
2016.0,98.0,Fort,3.9,7.0,3%,3.0,42%,9.0,70,8.0,1.7,5.0,0.8,8.0,2.2,8.0,0.4,5.0,,,,,7.0,34.0,28.5,Fort Wayne,1.0,32.7817,-97.3474
2015.0,1.0,Minneapolis,6.8,13.0,14.90%,16.0,95%,38.0,224,20.0,1.7,5.0,1.7,20.0,2.8,11.0,2.5,20.0,,,,,56.0,14.0,84.0,,5.0,44.9635,-93.2678
2015.0,1.0,St.,3.7,7.0,15.30%,16.0,96%,40.0,210,20.0,4.1,17.0,1.4,18.0,3.9,16.0,1.8,20.0,,,,,71.0,18.0,84.0,,5.0,38.6359,-90.2451
2015.0,3.0,Washington,0.8,1.0,21.90%,20.0,97%,40.0,343,20.0,4.0,16.0,1.7,20.0,1.8,6.0,2.3,20.0,,,,,62.0,16.0,81.0,,5.0,38.9047,-77.0163
2015.0,4.0,San,1.9,3.0,19.00%,20.0,99%,40.0,229,20.0,1.9,6.0,3.5,20.0,1.6,4.0,0.6,8.0,,,,,38.0,10.0,77.5,,4.5,37.7558,-122.4449
2015.0,5.0,New,1.1,2.0,20.80%,20.0,97%,40.0,172,20.0,3.5,14.0,1.6,20.0,2.0,6.0,0.1,1.0,,,,,41.0,10.0,76.5,,4.5,40.6943,-73.9249
2015.0,5.0,Portland,4.6,9.0,17.70%,19.0,85%,34.0,145,17.0,3.8,15.0,5.4,20.0,2.1,7.0,0.6,8.0,,,,,50.0,13.0,76.5,,4.5,45.5371,-122.65
2015.0,7.0,Cincinnati,4.5,9.0,15.40%,16.0,71%,26.0,203,20.0,5.2,20.0,1.3,17.0,5.1,20.0,2.4,20.0,,,,,77.0,19.0,75.0,,4.5,39.1413,-84.506
2015.0,8.0,Boston,1.7,3.0,16.90%,18.0,98%,40.0,118,13.0,3.7,15.0,0.8,10.0,3.1,12.0,1.0,13.0,,,,,50.0,13.0,72.5,,4.0,42.3188,-71.0852
2015.0,9.0,San,6.8,13.0,23.50%,20.0,77%,30.0,108,12.0,2.8,11.0,1.1,14.0,1.9,6.0,1.0,13.0,,,,,44.0,11.0,71.5,,4.0,37.7558,-122.4449
2015.0,9.0,Seattle,2.4,4.0,12.40%,13.0,93%,38.0,265,20.0,1.9,6.0,2.1,20.0,2.3,8.0,0.8,11.0,,,,,45.0,11.0,71.5,,4.0,47.6211,-122.3244
2015.0,11.0,Oakland,2.5,4.0,18.30%,20.0,85%,34.0,144,17.0,2.7,10.0,0.7,9.0,1.8,6.0,1.2,16.0,,,,,41.0,10.0,71.0,,4.0,37.7904,-122.2166
2015.0,12.0,Chicago,2.2,4.0,9.10%,9.0,92%,38.0,167,20.0,2.9,11.0,0.8,10.0,2.4,9.0,1.8,20.0,,,,,50.0,13.0,70.0,,4.0,41.8375,-87.6866
2015.0,13.0,Albuquerque,4.3,8.0,23.70%,20.0,82%,32.0,68,7.0,2.2,8.0,2.2,20.0,2.6,10.0,1.1,15.0,,,,,53.0,13.0,66.5,,4.0,35.1054,-106.6465
2015.0,13.0,Aurora,7.9,15.0,10.50%,10.0,86%,34.0,127,14.0,1.9,6.0,0.9,11.0,2.3,8.0,0.3,3.0,,,,,28.0,7.0,66.5,,4.0,39.7083,-104.7237
2015.0,13.0,Sacramento,5.8,11.0,8.20%,7.0,78%,30.0,147,17.0,2.7,10.0,2.1,20.0,3.9,16.0,1.0,14.0,,,,,60.0,15.0,66.5,,4.0,38.5677,-121.4685
2015.0,16.0,Denver,6.1,12.0,7.90%,7.0,86%,34.0,117,13.0,1.6,5.0,1.7,20.0,3.8,15.0,0.9,13.0,,,,,53.0,13.0,66.0,,4.0,39.762,-104.8758
2015.0,17.0,Plano,13.3,20.0,9.20%,9.0,74%,28.0,125,14.0,1.8,6.0,0.4,4.0,2.6,9.0,0.4,4.0,,,,,23.0,6.0,64.0,,3.5,33.0502,-96.7486
2015.0,18.0,Long,3.0,5.0,10.10%,10.0,80%,32.0,162,19.0,1.6,5.0,1.3,16.0,1.2,2.0,1.1,15.0,,,,,38.0,10.0,63.5,,3.5,33.7977,-118.167
2015.0,19.0,Henderson,7.8,15.0,10.70%,10.0,50%,16.0,191,20.0,7.5,20.0,4.1,20.0,2.5,9.0,0.6,8.0,,,,,57.0,14.0,62.5,,3.5,36.0133,-115.0381
2015.0,19.0,Omaha,7.0,14.0,13.40%,14.0,78%,30.0,74,7.0,1.9,6.0,0.5,5.0,4.3,18.0,0.7,9.0,,,,,38.0,10.0,62.5,,3.5,41.2627,-96.0529
2015.0,19.0,Philadelphia,3.6,7.0,13.00%,13.0,93%,38.0,61,6.0,4.1,17.0,0.3,3.0,1.6,5.0,2.1,20.0,,,,,45.0,11.0,62.5,,3.5,40.0077,-75.1339
2015.0,22.0,Honolulu,2.3,4.0,33.00%,20.0,84%,34.0,46,4.0,3.9,16.0,0.6,7.0,1.3,3.0,1.9,20.0,,,,,46.0,12.0,61.5,,3.5,21.3294,-157.846
2015.0,22.0,Milwaukee,4.6,9.0,8.80%,8.0,88%,36.0,86,9.0,4.6,19.0,0.5,6.0,2.6,9.0,0.9,12.0,,,,,46.0,12.0,61.5,,3.5,43.0642,-87.9675
2015.0,24.0,Anchorage,4.4,8.0,84.60%,20.0,71%,26.0,74,8.0,2.7,10.0,2.0,20.0,2.8,10.0,0.3,3.0,,,,,43.0,11.0,61.0,,3.5,61.1508,-149.1091
2015.0,24.0,Lincoln,6.5,13.0,5.80%,5.0,86%,34.0,89,10.0,2.0,7.0,0.7,9.0,4.7,20.0,0.5,6.0,,,,,42.0,11.0,61.0,,3.5,40.8099,-96.6784
2015.0,24.0,Pittsburgh,1.7,3.0,9.80%,9.0,84%,34.0,82,9.0,3.5,14.0,2.0,20.0,4.2,18.0,1.6,20.0,,,,,72.0,18.0,61.0,,3.5,40.4397,-79.9763
2015.0,24.0,Raleigh,4.4,8.0,14.20%,15.0,54%,18.0,157,18.0,5.5,20.0,0.7,8.0,2.2,8.0,1.7,20.0,,,,,56.0,14.0,61.0,,3.5,35.8324,-78.6429
2015.0,24.0,Virginia,4.1,8.0,15.60%,16.0,58%,20.0,157,18.0,3.4,14.0,0.7,8.0,4.1,17.0,0.3,3.0,,,,,42.0,11.0,61.0,,3.5,36.7335,-76.0435
2015.0,29.0,Kansas,11.6,20.0,9.10%,9.0,65%,24.0,116,13.0,1.6,5.0,0.6,8.0,2.2,7.0,0.4,5.0,,,,,25.0,6.0,60.0,,3.5,39.1238,-94.5541
2015.0,29.0,San,3.9,7.0,14.30%,15.0,71%,26.0,128,14.0,1.5,4.0,0.9,11.0,2.6,9.0,1.1,15.0,,,,,39.0,10.0,60.0,,3.5,37.7558,-122.4449
2015.0,31.0,Austin,10.1,20.0,14.50%,15.0,48%,16.0,83,9.0,1.7,6.0,1.4,18.0,1.2,3.0,0.6,7.0,,,,,34.0,9.0,57.5,,3.0,30.3005,-97.7522
2015.0,31.0,Jersey,0.6,1.0,17.90%,19.0,91%,36.0,24,1.0,2.6,10.0,2.3,20.0,1.4,3.0,1.0,14.0,,,,,47.0,12.0,57.5,,3.0,40.7184,-74.0686
2015.0,31.0,New,1.8,3.0,25.30%,20.0,76%,30.0,84,9.0,1.7,5.0,0.5,6.0,2.6,9.0,0.5,7.0,,,,,27.0,7.0,57.5,,3.0,40.6943,-73.9249
2015.0,34.0,Tampa,4.6,9.0,6.90%,6.0,60%,22.0,127,14.0,4.9,20.0,2.8,20.0,2.3,8.0,1.8,20.0,,,,,68.0,17.0,56.5,,3.0,27.9945,-82.4447
2015.0,35.0,Las,7.8,15.0,3.50%,2.0,58%,20.0,163,19.0,0.9,1.0,3.6,20.0,3.0,12.0,0.8,10.0,,,,,43.0,11.0,56.0,,3.0,36.2333,-115.2654
2015.0,35.0,St.,1.4,2.0,9.40%,9.0,86%,34.0,101,11.0,2.0,7.0,1.6,20.0,2.4,8.0,0.6,8.0,,,,,43.0,11.0,56.0,,3.0,38.6359,-90.2451
2015.0,37.0,Phoenix,14.4,20.0,15.00%,16.0,45%,14.0,98,11.0,0.9,2.0,0.4,4.0,1.7,5.0,0.5,7.0,,,,,18.0,5.0,55.0,,3.0,33.5722,-112.0892
2015.0,38.0,Cleveland,3.6,7.0,6.40%,5.0,79%,30.0,91,10.0,5.9,20.0,0.5,6.0,2.9,11.0,1.1,16.0,,,,,53.0,13.0,54.0,,3.0,41.4764,-81.6805
2015.0,38.0,Colorado,6.6,13.0,9.30%,9.0,70%,26.0,51,5.0,2.9,11.0,1.8,20.0,3.1,12.0,0.3,3.0,,,,,46.0,12.0,54.0,,3.0,38.8674,-104.7605
2015.0,40.0,Baltimore,0.8,1.0,9.60%,9.0,85%,34.0,62,6.0,1.6,5.0,0.3,3.0,3.2,13.0,1.3,19.0,,,,,40.0,10.0,50.0,,2.5,39.3051,-76.6144
2015.0,40.0,Buffalo,1.1,2.0,7.50%,7.0,85%,34.0,56,5.0,5.8,20.0,0.8,10.0,2.4,8.0,0.7,9.0,,,,,47.0,12.0,50.0,,2.5,42.9018,-78.8487
2015.0,40.0,Miami,1.9,3.0,6.30%,5.0,78%,30.0,91,10.0,3.4,14.0,0.7,9.0,1.4,4.0,1.5,20.0,,,,,47.0,12.0,50.0,,2.5,25.784,-80.2101
2015.0,40.0,Riverside,12.7,20.0,7.30%,6.0,46%,14.0,88,9.0,2.5,9.0,1.3,16.0,1.4,4.0,1.1,16.0,,,,,45.0,11.0,50.0,,2.5,33.9381,-117.3949
2015.0,40.0,Dallas,7.2,14.0,12.60%,13.0,58%,20.0,62,6.0,2.6,10.0,0.4,4.0,1.7,5.0,0.7,9.0,,,,,28.0,7.0,50.0,,2.5,32.7935,-96.7667
2015.0,45.0,Corpus,3.3,6.0,8.00%,7.0,72%,28.0,59,6.0,2.8,11.0,0.0,0.0,4.5,19.0,0.9,12.0,,,,,42.0,11.0,48.5,,2.5,27.7254,-97.3767
2015.0,45.0,Greensboro,4.7,9.0,9.10%,9.0,60%,22.0,72,7.0,2.3,8.0,0.7,9.0,3.7,15.0,0.9,12.0,,,,,44.0,11.0,48.5,,2.5,36.0956,-79.8271
2015.0,45.0,Tulsa,9.7,19.0,7.60%,7.0,56%,20.0,43,4.0,2.2,8.0,0.5,6.0,2.8,11.0,0.7,8.0,,,,,33.0,8.0,48.5,,2.5,36.1283,-95.9042
2015.0,48.0,Arlington,14.1,20.0,7.70%,7.0,55%,18.0,86,9.0,0.7,1.0,0.3,3.0,1.3,3.0,0.3,3.0,,,,,10.0,3.0,47.5,,2.5,32.6998,-97.125
2015.0,48.0,Atlanta,3.1,6.0,6.10%,5.0,66%,24.0,98,11.0,2.9,11.0,0.4,4.0,2.5,9.0,1.5,20.0,,,,,44.0,11.0,47.5,,2.5,33.7628,-84.422
2015.0,50.0,Bakersfield,9.4,18.0,5.90%,5.0,42%,12.0,96,10.0,2.0,7.0,1.9,20.0,3.0,12.0,0.4,5.0,,,,,44.0,11.0,46.5,,2.5,35.3529,-119.0359
2015.0,51.0,Anaheim,8.7,17.0,7.50%,7.0,61%,22.0,65,6.0,1.4,4.0,0.3,3.0,1.4,3.0,0.2,2.0,,,,,12.0,3.0,46.0,,2.5,33.839,-117.8574
2015.0,51.0,Lexington,11.1,20.0,2.40%,1.0,51%,16.0,74,7.0,4.0,17.0,1.3,17.0,2.1,7.0,0.3,3.0,,,,,44.0,11.0,46.0,,2.5,38.0423,-84.4587
2015.0,51.0,Los,4.5,9.0,14.20%,15.0,55%,18.0,68,7.0,0.8,1.0,0.3,3.0,1.0,2.0,1.1,16.0,,,,,22.0,6.0,46.0,,2.5,34.1141,-118.4068
2015.0,51.0,Nashville,12.9,20.0,10.10%,10.0,38%,8.0,73,7.0,3.1,12.0,0.8,9.0,2.1,7.0,0.8,11.0,,,,,39.0,10.0,46.0,,2.5,36.1715,-86.7842
2015.0,55.0,El,3.7,7.0,18.60%,20.0,51%,16.0,36,3.0,2.4,9.0,0.4,4.0,2.6,9.0,0.8,11.0,,,,,33.0,8.0,45.0,,2.5,31.8476,-106.43
2015.0,55.0,Toledo,5.3,10.0,5.80%,5.0,76%,30.0,44,4.0,1.9,6.0,0.4,4.0,2.8,10.0,0.1,1.0,,,,,21.0,5.0,45.0,,2.5,41.6638,-83.5827
2015.0,57.0,Columbus,7.1,14.0,8.90%,8.0,50%,16.0,76,8.0,1.8,6.0,0.6,7.0,1.8,6.0,0.7,9.0,,,,,28.0,7.0,44.0,,2.0,39.9862,-82.9855
2015.0,58.0,Chula,6.8,13.0,8.00%,7.0,52%,18.0,40,3.0,2.1,7.0,1.2,15.0,3.0,11.0,0.7,9.0,,,,,42.0,11.0,43.5,,2.0,32.6281,-117.0144
2015.0,58.0,Houston,5.1,10.0,14.30%,15.0,48%,16.0,38,3.0,2.3,9.0,0.7,8.0,2.1,7.0,0.7,9.0,,,,,33.0,8.0,43.5,,2.0,29.786,-95.3885
2015.0,60.0,Detroit,2.4,4.0,6.40%,5.0,78%,30.0,19,1.0,3.0,12.0,0.6,7.0,4.5,19.0,0.4,4.0,,,,,42.0,11.0,42.5,,2.0,42.3834,-83.1024
2015.0,60.0,Fort,7.5,15.0,5.50%,4.0,54%,18.0,83,9.0,1.4,4.0,0.1,1.0,2.3,8.0,0.6,8.0,,,,,21.0,5.0,42.5,,2.0,32.7817,-97.3474
2015.0,60.0,San,11.4,20.0,8.70%,8.0,34%,6.0,100,11.0,1.6,5.0,0.4,5.0,1.6,4.0,0.6,8.0,,,,,22.0,6.0,42.5,,2.0,37.7558,-122.4449
2015.0,63.0,Newark,1.0,1.0,6.10%,5.0,90%,36.0,41,3.0,1.5,4.0,0.0,0.0,0.8,1.0,0.9,12.0,,,,,17.0,4.0,41.0,,2.0,40.7245,-74.1725
2015.0,64.0,Stockton,5.4,10.0,3.00%,1.0,71%,26.0,21,1.0,3.6,15.0,1.0,13.0,2.4,8.0,0.4,5.0,,,,,41.0,10.0,40.0,,2.0,37.9765,-121.3109
2015.0,64.0,Tucson,4.3,8.0,2.70%,1.0,56%,20.0,93,10.0,1.2,3.0,1.0,12.0,3.6,14.0,0.6,8.0,,,,,37.0,9.0,40.0,,2.0,32.1541,-110.8787
2015.0,64.0,Wichita,10.8,20.0,4.70%,3.0,50%,16.0,47,4.0,1.0,2.0,0.5,6.0,2.1,7.0,0.5,6.0,,,,,21.0,5.0,40.0,,2.0,37.6895,-97.3443
2015.0,67.0,Memphis,10.0,20.0,4.80%,3.0,41%,10.0,57,5.0,2.9,11.0,0.5,5.0,1.8,5.0,0.9,13.0,,,,,34.0,9.0,39.0,,2.0,35.1087,-89.9663
2015.0,68.0,Jacksonville,5.6,11.0,14.10%,15.0,33%,6.0,35,3.0,1.7,6.0,0.4,4.0,3.4,13.0,1.4,20.0,,,,,43.0,11.0,38.5,,2.0,30.3322,-81.6749
2015.0,69.0,Santa,6.0,12.0,3.00%,1.0,71%,26.0,42,3.0,1.3,3.0,0.0,0.0,1.3,3.0,0.5,7.0,,,,,13.0,3.0,37.5,,1.5,33.7367,-117.8819
2015.0,70.0,Mesa,3.1,6.0,2.80%,1.0,64%,24.0,72,7.0,2.7,10.0,0.4,5.0,1.4,4.0,0.2,2.0,,,,,21.0,5.0,36.0,,1.5,33.4015,-111.7178
2015.0,70.0,Oklahoma,6.7,13.0,6.90%,6.0,42%,12.0,56,5.0,1.4,4.0,0.5,6.0,1.9,6.0,0.8,11.0,,,,,27.0,7.0,36.0,,1.5,35.4676,-97.5136
2015.0,72.0,Louisville,7.7,15.0,6.70%,6.0,33%,6.0,51,5.0,2.4,9.0,0.8,10.0,1.8,5.0,0.4,5.0,,,,,29.0,7.0,32.5,,1.5,38.1663,-85.6485
2015.0,73.0,Indianapolis,10.3,20.0,5.00%,4.0,33%,6.0,27,2.0,2.2,8.0,0.5,5.0,1.5,4.0,0.5,7.0,,,,,24.0,6.0,32.0,,1.5,39.7771,-86.1458
2015.0,74.0,Charlotte,16.8,20.0,5.60%,4.0,27%,2.0,51,5.0,1.1,3.0,0.6,7.0,1.8,6.0,0.5,6.0,,,,,22.0,6.0,31.0,,1.5,35.2083,-80.8303
2015.0,74.0,Fresno,5.0,10.0,3.20%,1.0,54%,18.0,39,3.0,0.8,1.0,1.0,12.0,1.2,3.0,0.3,3.0,,,,,19.0,5.0,31.0,,1.5,36.783,-119.7939
2014.0,1.0,Minneapolis,7.1,13.0,14.90%,15.0,94%,38.0,214,20.0,,,,,2.9,12.0,,,,,,,,,82.0,,5.0,44.9635,-93.2678
2014.0,2.0,New,1.1,1.0,20.50%,20.0,97%,40.0,171,20.0,,,,,2.0,7.0,,,,,,,,,73.5,,4.5,40.6943,-73.9249
2014.0,3.0,Boston,1.0,1.0,16.90%,17.0,97%,40.0,112,13.0,,,,,3.5,16.0,,,,,,,,,72.5,,4.0,42.3188,-71.0852
2014.0,3.0,Portland,4.5,8.0,17.40%,18.0,84%,34.0,155,20.0,,,,,2.1,7.0,,,,,,,,,72.5,,4.0,45.5371,-122.65
2014.0,3.0,San,1.9,3.0,19.00%,20.0,98%,40.0,216,20.0,,,,,1.6,4.0,,,,,,,,,72.5,,4.0,37.7558,-122.4449
2014.0,6.0,Washington,0.8,1.0,21.90%,20.0,96%,40.0,353,20.0,,,,,1.8,5.0,,,,,,,,,72.0,,4.0,38.9047,-77.0163
2014.0,7.0,Denver,6.3,11.0,8.20%,7.0,84%,34.0,125,15.0,,,,,3.9,18.0,,,,,,,,,71.0,,4.0,39.762,-104.8758
2014.0,7.0,Sacramento,5.8,10.0,8.20%,7.0,77%,30.0,166,20.0,,,,,4.0,18.0,,,,,,,,,71.0,,4.0,38.5677,-121.4685
2014.0,9.0,San,6.8,12.0,23.50%,20.0,76%,30.0,110,13.0,,,,,2.5,9.0,,,,,,,,,70.0,,4.0,37.7558,-122.4449
2014.0,10.0,Aurora,7.9,14.0,10.40%,10.0,85%,34.0,125,15.0,,,,,2.4,9.0,,,,,,,,,68.5,,4.0,39.7083,-104.7237
2014.0,10.0,Virginia,4.1,7.0,15.60%,16.0,57%,20.0,154,19.0,,,,,4.8,20.0,,,,,,,,,68.5,,4.0,36.7335,-76.0435
2014.0,12.0,Omaha,7.0,12.0,13.30%,13.0,76%,30.0,64,6.0,,,,,4.4,20.0,,,,,,,,,67.5,,4.0,41.2627,-96.0529
2014.0,13.0,Oakland,2.5,4.0,18.30%,19.0,85%,34.0,141,17.0,,,,,1.8,6.0,,,,,,,,,67.0,,4.0,37.7904,-122.2166
2014.0,14.0,Seattle,2.4,3.0,10.50%,10.0,92%,38.0,257,20.0,,,,,2.0,7.0,,,,,,,,,65.0,,3.5,47.6211,-122.3244
2014.0,15.0,Albuquerque,4.1,7.0,23.60%,20.0,81%,32.0,63,6.0,,,,,2.6,11.0,,,,,,,,,63.5,,3.5,35.1054,-106.6465
2014.0,16.0,Chicago,2.2,3.0,9.10%,8.0,91%,36.0,154,19.0,,,,,2.4,9.0,,,,,,,,,62.5,,3.5,41.8375,-87.6866
2014.0,16.0,Kansas,11.6,20.0,9.00%,8.0,64%,24.0,121,15.0,,,,,2.2,8.0,,,,,,,,,62.5,,3.5,39.1238,-94.5541
2014.0,18.0,New,1.8,2.0,26.40%,20.0,72%,28.0,104,12.0,,,,,2.6,11.0,,,,,,,,,61.0,,3.5,40.6943,-73.9249
2014.0,18.0,San,3.9,6.0,14.70%,15.0,69%,26.0,124,15.0,,,,,2.6,11.0,,,,,,,,,61.0,,3.5,37.7558,-122.4449
2014.0,20.0,Philadelphia,3.6,6.0,13.50%,14.0,92%,38.0,61,6.0,,,,,1.6,5.0,,,,,,,,,57.5,,3.0,40.0077,-75.1339
2014.0,21.0,Raleigh,5.1,9.0,14.10%,14.0,53%,18.0,155,19.0,,,,,2.2,8.0,,,,,,,,,57.0,,3.0,35.8324,-78.6429
2014.0,22.0,Milwaukee,4.5,8.0,10.60%,10.0,87%,34.0,75,8.0,,,,,2.1,7.0,,,,,,,,,56.0,,3.0,43.0642,-87.9675
2014.0,23.0,Colorado,6.6,12.0,9.50%,9.0,68%,26.0,50,4.0,,,,,3.4,15.0,,,,,,,,,55.0,,3.0,38.8674,-104.7605
2014.0,24.0,Long,3.2,5.0,10.00%,10.0,79%,30.0,147,18.0,,,,,1.2,2.0,,,,,,,,,54.0,,3.0,33.7977,-118.167
2014.0,25.0,Baltimore,0.8,1.0,9.60%,9.0,85%,34.0,62,6.0,,,,,3.2,14.0,,,,,,,,,53.5,,3.0,39.3051,-76.6144
2014.0,26.0,Cleveland,3.5,6.0,6.50%,5.0,77%,30.0,88,10.0,,,,,3.0,12.0,,,,,,,,,52.5,,3.0,41.4764,-81.6805
2014.0,27.0,St.,4.0,7.0,9.40%,9.0,79%,30.0,77,8.0,,,,,2.3,8.0,,,,,,,,,52.0,,3.0,38.6359,-90.2451
2014.0,28.0,Corpus,3.3,5.0,5.90%,5.0,70%,26.0,56,5.0,,,,,4.5,20.0,,,,,,,,,51.0,,2.5,27.7254,-97.3767
2014.0,28.0,Detroit,2.5,4.0,6.70%,6.0,77%,30.0,23,1.0,,,,,4.4,20.0,,,,,,,,,51.0,,2.5,42.3834,-83.1024
2014.0,28.0,Honolulu,2.3,3.0,33.00%,20.0,83%,32.0,39,3.0,,,,,1.3,3.0,,,,,,,,,51.0,,2.5,21.3294,-157.846
2014.0,28.0,Phoenix,11.0,20.0,15.00%,15.0,45%,14.0,96,11.0,,,,,1.1,1.0,,,,,,,,,51.0,,2.5,33.5722,-112.0892
2014.0,28.0,Tampa,4.6,8.0,7.10%,6.0,59%,20.0,121,15.0,,,,,2.8,12.0,,,,,,,,,51.0,,2.5,27.9945,-82.4447
2014.0,33.0,Austin,10.1,18.0,14.70%,15.0,48%,16.0,67,7.0,,,,,1.3,3.0,,,,,,,,,49.0,,2.5,30.3005,-97.7522
2014.0,34.0,Riverside,12.7,20.0,7.00%,6.0,45%,14.0,115,14.0,,,,,1.3,3.0,,,,,,,,,47.5,,2.5,33.9381,-117.3949
2014.0,35.0,Las,7.8,14.0,3.50%,2.0,46%,14.0,207,20.0,,,,,1.9,6.0,,,,,,,,,47.0,,2.5,36.2333,-115.2654
2014.0,36.0,Arlington,14.1,20.0,7.70%,7.0,53%,18.0,77,8.0,,,,,1.3,2.0,,,,,,,,,46.0,,2.5,32.6998,-97.125
2014.0,36.0,Bakersfield,9.4,17.0,5.90%,5.0,41%,10.0,89,10.0,,,,,3.0,13.0,,,,,,,,,46.0,,2.5,35.3529,-119.0359
2014.0,36.0,Dallas,7.1,13.0,10.80%,10.0,54%,18.0,81,9.0,,,,,1.7,5.0,,,,,,,,,46.0,,2.5,32.7935,-96.7667
2014.0,36.0,Anaheim,8.7,16.0,7.50%,7.0,60%,22.0,68,7.0,,,,,1.4,3.0,,,,,,,,,46.0,,2.5,33.839,-117.8574
2014.0,40.0,Fort,7.5,14.0,5.50%,4.0,52%,18.0,84,9.0,,,,,2.4,9.0,,,,,,,,,45.0,,2.5,32.7817,-97.3474
2014.0,40.0,Tulsa,9.7,18.0,5.90%,5.0,54%,18.0,37,3.0,,,,,2.6,10.0,,,,,,,,,45.0,,2.5,36.1283,-95.9042
2014.0,42.0,Atlanta,3.1,5.0,5.80%,5.0,65%,24.0,87,10.0,,,,,2.5,9.0,,,,,,,,,44.0,,2.0,33.7628,-84.422
2014.0,42.0,Tucson,4.3,7.0,2.70%,1.0,53%,18.0,97,11.0,,,,,3.6,16.0,,,,,,,,,44.0,,2.0,32.1541,-110.8787
2014.0,44.0,El,3.7,6.0,18.00%,19.0,48%,16.0,34,2.0,,,,,2.4,9.0,,,,,,,,,43.5,,2.0,31.8476,-106.43
2014.0,45.0,Los,5.2,9.0,16.00%,16.0,54%,18.0,60,6.0,,,,,1.0,1.0,,,,,,,,,42.0,,2.0,34.1141,-118.4068
2014.0,45.0,Nashville,12.9,20.0,9.30%,9.0,37%,8.0,62,6.0,,,,,2.1,7.0,,,,,,,,,42.0,,2.0,36.1715,-86.7842
2014.0,47.0,Columbus,7.1,13.0,8.10%,7.0,49%,16.0,65,7.0,,,,,1.9,6.0,,,,,,,,,41.0,,2.0,39.9862,-82.9855
2014.0,48.0,Houston,5.6,10.0,14.10%,14.0,45%,14.0,41,3.0,,,,,2.0,7.0,,,,,,,,,40.0,,2.0,29.786,-95.3885
2014.0,48.0,Miami,2.4,4.0,5.10%,4.0,75%,28.0,79,9.0,,,,,1.4,3.0,,,,,,,,,40.0,,2.0,25.784,-80.2101
2014.0,48.0,Wichita,10.0,18.0,4.70%,3.0,50%,16.0,49,4.0,,,,,2.1,7.0,,,,,,,,,40.0,,2.0,37.6895,-97.3443
2014.0,51.0,Jacksonville,5.6,10.0,13.90%,14.0,30%,4.0,38,3.0,,,,,3.4,15.0,,,,,,,,,38.5,,2.0,30.3322,-81.6749
2014.0,52.0,Santa,6.0,11.0,3.00%,1.0,70%,26.0,40,3.0,,,,,1.3,2.0,,,,,,,,,36.0,,1.5,33.7367,-117.8819
2014.0,53.0,Memphis,10.0,18.0,4.80%,3.0,39%,10.0,65,6.0,,,,,1.8,5.0,,,,,,,,,35.0,,1.5,35.1087,-89.9663
2014.0,53.0,San,11.4,20.0,8.40%,8.0,35%,6.0,56,5.0,,,,,1.5,3.0,,,,,,,,,35.0,,1.5,37.7558,-122.4449
2014.0,55.0,Oklahoma,6.7,12.0,6.90%,6.0,41%,10.0,58,6.0,,,,,1.9,6.0,,,,,,,,,33.5,,1.5,35.4676,-97.5136
2014.0,56.0,Mesa,3.1,5.0,2.70%,1.0,60%,22.0,75,8.0,,,,,1.3,3.0,,,,,,,,,32.5,,1.5,33.4015,-111.7178
2014.0,57.0,Charlotte,16.8,20.0,5.10%,4.0,27%,2.0,69,7.0,,,,,1.2,2.0,,,,,,,,,29.0,,1.0,35.2083,-80.8303
